nombre,cantidades,info,sabores,imagen,mix,Artículo,Estado,#REF!
"MAITAKE ""SOMOS SETAS"" X60cap",1 UNIDAD,,,,,2478,🟡 falta imagen,
MAIZ PSINGALLO,250G/500G/1KG,,,https://drive.google.com/file/d/1SUtjp1fEDZ2JDJH51o3eL4O0vGdUsF4l/view,,1366,🔵 falta descripción,
MASTROENI EXTRA BRUT,1 UNIDAD,,,https://drive.google.com/file/d/1hUvyWxUIv2SztAsHAhqeMRbuUTpj6Vf3/view,,1700,🔵 falta descripción,
MELENA DE LEON SUPPLY 60 ml,1 UNIDAD,,,,,2337,🟡 falta imagen,
"MIEL CREMOGENADA  x 500 g ""TRES SOLES"" - FLOR DEL ALGARROBO",1 UNIDAD,,,,,2285,🟡 falta imagen,
MIX CITRICOS ,100G/250G/1KG,,,https://drive.google.com/file/d/12QBbEObkcuELenw4Hw1i5M2bxaDm3aIy/view,,1005,🔵 falta descripción,
MIXTURAS ,1 UNIDAD,,,https://drive.google.com/file/d/17A_aCq6JKmEtpo6fOC74wZ8HW36XueuG/view,,2443,❌ borrar (no está en precios),CAMBIAR ID EN SISTEMA
MOLDES HUEVOS,1 UNIDAD,,,,,2499,🟡 falta imagen,
NUEZ CUARTILLO X KG,250G/500G/1KG,,,https://drive.google.com/file/d/14S3MSYxxh2QTPkE9oteOswe1cHG7X6Dl/view,,1441,🔵 falta descripción,
OREGANO SINERGICO X30ml,1 UNIDAD,,,,,1972,🟡 falta imagen,
PLATA COLOIDAL X100ML,1 UNIDAD,,,,,2132,🟡 falta imagen,
POLVO PARA HORNEAR X 50 GR,1 UNIDAD,,,,,1523,🟡 falta imagen,
POROTOS DE SOJA X KG,250G/500G/1KG,,,https://drive.google.com/file/d/1WSc31MWHh-HRvIhrvNhmmhAfTnd15B7E/view,,1532,🔵 falta descripción,
PRENSA FRANCESA 350ml,1 UNIDAD,,,,,2495,🟡 falta imagen,
PROPOLEO LIQ X 100ml El Naturalista,1 UNIDAD,,,https://drive.google.com/file/d/1_Y9tRfuTxV0SH6V-mCLQc_H47GIzLcIf/view,,2221,🔵 falta descripción,
SALSA INGLESA x180cc,1 UNIDAD,,,https://drive.google.com/file/d/1MzTytsrBpb7g-pTnAQPzS9EvnSzmI_5k/view,,2502,🔵 falta descripción,
SALVIA OFICINAL,100G/250G/1KG,,,https://drive.google.com/file/d/1RBHeg34x3pVw-4zJ2hDS3NssPDfNWUR2/view,,1578,🔵 falta descripción,
SCHISANDRA SUPPLY 60 ml,1 UNIDAD,,,,,2339,🟡 falta imagen,
SHITAKE X 60 CAPS. SOMOS SETAS ,1 UNIDAD,,,,,2507,🟡 falta imagen,
TARRITOS PARA MATE,1 UNIDAD,,,,,2305,🟡 falta imagen,
TAZA VIDRIO ,1 UNIDAD,,,,,2437,🟡 falta imagen,
TETERA REDONDA 1L ,1 UNIDAD,,,,,2452,🟡 falta imagen,
TETERA REDONDA 800 ml,1 UNIDAD,,,,,2451,🟡 falta imagen,
VALERIANA TINTURA MADRE X 60 CC,1 UNIDAD,,,https://drive.google.com/file/d/11Jx00g2O31EGidIERfHpoFVqJg8nsTWm/view,,2375,🔵 falta descripción,
"VINAGRE DE SIDRA DE MANZANA X 250  ML ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1D8ScxsPL1mEF5hPltmmjj-Mm9k3mX3Yi/view,,2227,🔵 falta descripción,
"VITAMINA C X 60 COMPRIMIDOS ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1NrBm8NMhPYTr-Hb6q8Ve-oEMxPBUb5dr/view,,2311,🔵 falta descripción,
ZAPALLO EN ALMIBAR X3.8KG,1 UNIDAD,,,,,1655,🟡 falta imagen,
ENVIO,,,,,,2388,🟡 falta imagen,
NULO,,,,,,0,🟡 falta imagen,
MIXTURAS ,,,,,,2514,🟡 falta imagen,
PRESTAMO,,,,,,1,🟡 falta imagen,
VARIOS,,,,,,1,🟡 falta imagen,
"YOGURT PROTEICO ""YOGURLAC"" X 1L",,,,,,1795,🟡 falta imagen,
